Year,Country,Avg_Temperature_degC,CO2_Emissions_tons_per_capita,Sea_Level_Rise_mm,Rainfall_mm,Population,Renewable_Energy_pct,Extreme_Weather_Events,Forest_Area_pct,Decade,Total_CO2_Emissions,Renewable_to_Emission_Ratio,Weather_Risk_Level,Forest_Change_Rate,Temperature_Change,Norm_Temp,Norm_Sea,Norm_Events,Climate_Impact_Score
2020,Argentina,8.4,6.5,3.5,990.0,1225881222,47.0,8,68.5,2020,7968227943.0,7.2307581065259905,Faible,22.0,-15.4,0.11371237458193978,0.625,0.5714285714285714,0.4367136486701704
2020,Argentina,9.2,11.8,4.7,2281.0,817572573,43.3,4,61.3,2020,9647356361.400002,3.669488415687783,Faible,-7.200000000000003,0.7999999999999989,0.14046822742474913,0.925,0.2857142857142857,0.450394171046345
2020,Argentina,11.1,15.4,2.3,826.0,210449747,5.4,4,23.8,2020,3240926103.8,0.35064912295511497,Faible,-37.5,1.9000000000000004,0.20401337792642138,0.32499999999999996,0.2857142857142857,0.2715758878802357
2021,Argentina,21.0,9.7,2.6,829.0,432913646,42.3,1,14.3,2020,4199262366.2,4.360820246577066,Faible,-9.5,9.9,0.5351170568561873,0.4,0.07142857142857142,0.3355152094282529
2021,Argentina,13.9,16.3,1.7,2612.0,46153952,11.8,1,29.0,2020,752309417.6,0.7239259362417569,Faible,14.7,-7.1,0.29765886287625415,0.175,0.07142857142857142,0.18136247810160852
2021,Argentina,12.9,3.6,4.7,2407.0,809907325,41.1,4,34.4,2020,2915666370.0,11.416634953791794,Faible,5.399999999999999,-1.0,0.26421404682274247,0.925,0.2857142857142857,0.4916427775123428
2022,Argentina,27.7,0.7,1.9,1954.0,1096617947,21.7,13,32.7,2020,767632562.9,30.999557149183588,Modéré,-1.6999999999999957,14.799999999999999,0.7591973244147157,0.22499999999999998,0.9285714285714285,0.6375895843287147
2022,Argentina,7.2,18.9,4.6,877.0,545401489,17.8,0,22.5,2020,10308088142.099998,0.9417984434928872,Faible,-10.200000000000003,-20.5,0.07357859531772576,0.8999999999999999,0.0,0.32452619843924185
2023,Argentina,30.2,18.1,4.4,2930.0,542661199,32.7,12,64.1,2020,9822167701.900002,1.8066288361166651,Modéré,41.599999999999994,23.0,0.842809364548495,0.8500000000000001,0.8571428571428571,0.8499840738971174
2023,Argentina,22.4,4.4,1.0,2857.0,94830920,49.5,11,44.2,2020,417256048.00000006,11.249974431876291,Modéré,-19.89999999999999,-7.800000000000001,0.5819397993311036,0.0,0.7857142857142857,0.4558846950151298
2023,Argentina,20.3,8.6,3.6,1116.0,599934182,39.1,8,66.0,2020,5159433965.2,4.546506341271697,Faible,21.799999999999997,-2.099999999999998,0.5117056856187291,0.65,0.5714285714285714,0.5777114190157668
2023,Argentina,13.0,6.2,4.9,1472.0,935533058,21.3,0,23.7,2020,5800304959.6,3.4354783298736615,Faible,-42.3,-7.300000000000001,0.26755852842809363,0.9750000000000001,0.0,0.4141861761426979
2023,Argentina,29.0,18.3,4.5,2435.0,536217615,25.7,8,10.3,2020,9812782354.5,1.4043708172837064,Faible,-13.399999999999999,16.0,0.8026755852842808,0.875,0.5714285714285714,0.7497013855709508
2023,Argentina,8.9,18.1,3.0,2180.0,361616455,47.2,14,30.5,2020,6545257835.500001,2.607733365893168,Modéré,20.2,-20.1,0.13043478260869568,0.5,1.0,0.5434782608695653
2000,Australia,8.3,12.1,1.1,2195.0,353488527,42.4,13,63.2,2000,4277211176.7,3.5041293354303016,Modéré,,,0.11036789297658867,0.025000000000000022,0.9285714285714285,0.3546464405160057
2000,Australia,11.4,2.2,1.8,1071.0,1388230143,12.0,4,50.9,2000,3054106314.6000004,5.454520661269721,Faible,-12.300000000000004,3.0999999999999996,0.21404682274247488,0.2,0.2857142857142857,0.2332537028189202
2000,Australia,16.1,17.1,3.9,2834.0,753610692,22.3,12,60.3,2000,12886742833.2,1.3040928046240907,Modéré,9.399999999999999,4.700000000000001,0.3712374581939799,0.725,0.8571428571428571,0.6511267717789457
2001,Australia,18.4,11.7,5.0,1962.0,66141905,20.2,1,58.4,2000,773860288.5,1.7264942508596148,Faible,-1.8999999999999986,2.299999999999997,0.4481605351170568,1.0,0.07142857142857142,0.5065297021818761
2001,Australia,19.4,7.3,1.9,1370.0,1268489003,29.8,12,22.7,2000,9259969721.9,4.082186188786043,Modéré,-35.7,1.0,0.48160535117056846,0.22499999999999998,0.8571428571428571,0.5212494027711418
2002,Australia,20.6,1.1,2.6,2383.0,31674998,20.9,6,65.3,2000,34842497.800000004,18.999827274297502,Faible,42.599999999999994,1.2000000000000028,0.5217391304347826,0.4,0.42857142857142855,0.4501035196687371
2002,Australia,15.3,8.3,1.7,2519.0,1235851188,36.4,6,13.3,2000,10257564860.400002,4.385536884895319,Faible,-52.0,-5.300000000000001,0.34448160535117056,0.175,0.42857142857142855,0.3160176779741997
2002,Australia,23.3,8.0,4.0,642.0,40028538,22.0,13,30.3,2000,320228304.0,2.749996562504297,Modéré,17.0,8.0,0.6120401337792643,0.75,0.9285714285714285,0.7635371874502309
2002,Australia,32.9,18.2,3.3,1673.0,790364317,19.6,6,34.6,2000,14384630569.4,1.076922485207426,Faible,4.300000000000001,9.599999999999998,0.9331103678929765,0.575,0.42857142857142855,0.6455605988214683
2003,Australia,23.1,4.7,4.3,2215.0,970758730,33.0,5,61.5,2000,4562566031.0,7.021261656890092,Faible,26.9,-9.799999999999997,0.6053511705685619,0.825,0.3571428571428571,0.595831342570473
2003,Australia,20.0,18.6,1.7,2830.0,621558597,31.8,5,43.9,2000,11560989904.2,1.7096765001739245,Faible,-17.6,-3.1000000000000014,0.5016722408026756,0.175,0.3571428571428571,0.3446050326485109
2003,Australia,24.1,16.9,3.6,1945.0,366223269,6.5,4,26.2,2000,6189173246.099999,0.3846151570324515,Faible,-17.7,4.100000000000001,0.6387959866220736,0.65,0.2857142857142857,0.5248367574454531
2004,Australia,23.2,12.9,3.2,1361.0,1359133613,5.9,4,42.7,2000,17532823607.7,0.45736398653954535,Faible,16.500000000000004,-0.9000000000000021,0.608695652173913,0.55,0.2857142857142857,0.48146997929606616
2004,Australia,7.7,8.6,1.1,534.0,1027559585,8.3,4,35.1,2000,8837012431.0,0.965115156842841,Faible,-7.600000000000001,-15.5,0.0903010033444816,0.025000000000000022,0.2857142857142857,0.1336717630195891
2004,Australia,22.8,14.1,2.2,1418.0,217927603,21.3,12,41.4,2000,3072779202.2999997,1.5106372264984211,Modéré,6.299999999999997,15.100000000000001,0.5953177257525083,0.30000000000000004,0.8571428571428571,0.5841535276317885
2004,Australia,9.2,1.1,2.5,708.0,212718211,34.4,0,34.9,2000,233990032.10000002,31.272442977791105,Faible,-6.5,-13.600000000000001,0.14046822742474913,0.375,0.0,0.17182274247491636
2004,Australia,10.2,1.7,2.4,1962.0,517404742,34.1,12,40.7,2000,879588061.4,20.058705537026253,Modéré,5.800000000000004,1.0,0.1739130434782608,0.35,0.8571428571428571,0.460351966873706
2005,Australia,34.4,4.0,4.8,2014.0,748486965,15.6,9,67.1,2000,2993947860.0,3.8999902500243753,Faible,26.39999999999999,24.2,0.983277591973244,0.95,0.6428571428571428,0.8587115782767957
2006,Australia,20.4,1.8,3.6,773.0,174232548,39.6,0,26.3,2000,313618586.40000004,21.999877778456785,Faible,-40.8,-14.0,0.5150501672240801,0.65,0.0,0.3883500557413601
2008,Australia,20.3,4.8,2.8,2484.0,1362033433,15.5,14,16.8,2000,6537760478.4,3.229159939250127,Modéré,-9.5,-0.09999999999999787,0.5117056856187291,0.44999999999999996,1.0,0.6539018952062431
2008,Australia,18.1,12.2,3.2,1023.0,1086928352,49.7,1,58.6,2000,13260525894.4,4.073767152649875,Faible,41.8,-2.1999999999999993,0.4381270903010034,0.55,0.07142857142857142,0.35318522057652496
2010,Australia,18.3,1.9,3.5,2599.0,849496137,7.5,5,48.7,2010,1614042660.3,3.9473476455387075,Faible,-9.899999999999999,0.1999999999999993,0.4448160535117057,0.625,0.3571428571428571,0.4756529702181876
2010,Australia,16.9,1.0,3.5,1973.0,373401883,47.9,7,23.5,2010,373401883.0,47.899521004789946,Faible,-25.200000000000003,-1.4000000000000021,0.39799331103678925,0.625,0.5,0.507664437012263
2010,Australia,30.3,9.0,4.5,2367.0,1151520192,6.2,7,57.6,2010,10363681728.0,0.6888881234576406,Faible,34.1,13.400000000000002,0.8461538461538461,0.875,0.5,0.7403846153846154
2011,Australia,5.5,11.7,4.0,880.0,966063065,41.7,5,40.9,2010,11302937860.5,3.5640995178636605,Faible,-16.700000000000003,-24.8,0.01672240802675584,0.75,0.3571428571428571,0.3746217550565376
2011,Australia,19.8,13.5,2.6,2053.0,444296725,12.9,1,67.6,2010,5998005787.5,0.9555548477371498,Faible,26.699999999999996,14.3,0.49498327759197325,0.4,0.07142857142857142,0.32213728300684824
2011,Australia,17.5,15.1,2.2,1613.0,1058333501,19.9,5,60.1,2010,15980835865.1,1.3178799219338264,Faible,-7.499999999999993,-2.3000000000000007,0.41806020066889626,0.30000000000000004,0.3571428571428571,0.35840101927058443
2011,Australia,20.8,11.4,2.1,2625.0,1165547123,47.8,10,10.9,2010,13287237202.2,4.192978778088791,Modéré,-49.2,3.3000000000000007,0.5284280936454849,0.275,0.7142857142857142,0.505904602643733
2011,Australia,27.2,8.7,4.6,2496.0,1028924329,49.8,1,23.5,2010,8951641662.3,5.72413135157316,Faible,12.6,6.399999999999999,0.7424749163879598,0.8999999999999999,0.07142857142857142,0.5713011626055103
2012,Australia,16.1,1.7,3.4,2784.0,393935884,8.3,12,54.8,2010,669691002.8,4.882324221622226,Modéré,31.299999999999997,-11.099999999999998,0.3712374581939799,0.6,0.8571428571428571,0.609460105112279
2012,Australia,18.0,7.6,4.3,670.0,1014270408,42.1,2,59.3,2010,7708455100.799999,5.5394663954389545,Faible,4.5,1.8999999999999986,0.4347826086956521,0.825,0.14285714285714285,0.4675465838509316
2014,Australia,27.2,2.0,3.9,589.0,761742932,34.8,14,37.2,2010,1523485864.0,17.399913000434996,Modéré,-22.099999999999994,9.2,0.7424749163879598,0.725,1.0,0.8224916387959866
2015,Australia,6.2,1.5,3.2,2271.0,428326345,49.8,6,17.0,2010,642489517.5,33.19977866814221,Faible,-20.200000000000003,-21.0,0.04013377926421405,0.55,0.42857142857142855,0.33956840261188087
2016,Australia,8.1,8.2,4.7,1919.0,1297393635,33.2,14,54.9,2010,10638627807.0,4.04877555027372,Modéré,37.9,1.8999999999999995,0.10367892976588627,0.925,1.0,0.6762263099219621
2016,Australia,24.3,15.0,4.4,676.0,321328118,21.8,4,19.8,2010,4819921770.0,1.4533323644450904,Faible,-35.099999999999994,16.200000000000003,0.6454849498327759,0.8500000000000001,0.2857142857142857,0.5937330785156872
2016,Australia,32.2,15.8,4.3,1657.0,751679888,26.5,8,20.8,2010,11876542230.4,1.6772141283454884,Faible,1.0,7.900000000000002,0.9096989966555183,0.825,0.5714285714285714,0.7687091893613633
2016,Australia,21.0,14.9,3.1,1136.0,380662109,24.5,3,44.5,2010,5671865424.1,1.6442941984602695,Faible,23.7,-11.200000000000003,0.5351170568561873,0.525,0.21428571428571427,0.42480092371396716
2017,Australia,29.0,2.4,2.2,1577.0,313504125,13.5,1,43.3,2010,752409900.0,5.624976562597656,Faible,-1.2000000000000028,8.0,0.8026755852842808,0.30000000000000004,0.07142857142857142,0.39136805223761745
2017,Australia,23.7,7.9,1.4,783.0,1190249588,6.6,5,32.0,2010,9402971745.2,0.8354419804531893,Faible,-11.299999999999997,-5.300000000000001,0.6254180602006688,0.09999999999999998,0.3571428571428571,0.3608536391145087
2018,Australia,5.4,9.1,2.0,674.0,1338375247,25.1,3,48.3,2010,12179214747.699999,2.7582387272101903,Faible,16.299999999999997,-18.299999999999997,0.013377926421404673,0.25,0.21428571428571427,0.15922121356903965
2018,Australia,24.1,12.8,3.3,1801.0,717984590,6.1,1,36.0,2010,9190202752.0,0.4765621276858377,Faible,-12.299999999999997,18.700000000000003,0.6387959866220736,0.575,0.07142857142857142,0.42840818601688163
2018,Australia,10.7,10.3,4.3,1715.0,1020760264,35.6,3,11.5,2010,10513830719.2,3.456307323973472,Faible,-24.5,-13.400000000000002,0.1906354515050167,0.825,0.21428571428571427,0.40997372193024356
2018,Australia,34.5,14.6,1.3,829.0,1211016796,7.6,6,27.1,2010,17680845221.6,0.5205475886660351,Faible,15.600000000000001,23.8,0.9866220735785952,0.07500000000000001,0.42857142857142855,0.4967311673833413
2019,Australia,23.0,7.7,4.3,2569.0,161618848,18.0,9,21.2,2010,1244465129.6000001,2.3376593017411667,Faible,-5.900000000000002,-11.5,0.6020066889632106,0.825,0.6428571428571428,0.6899546106067844
2019,Australia,14.9,13.1,3.1,2286.0,519602850,34.0,8,30.3,2010,6806797335.0,2.595417866093232,Faible,9.100000000000001,-8.1,0.3311036789297659,0.525,0.5714285714285714,0.4758440834527791
2019,Australia,23.1,9.5,1.8,2369.0,165930526,29.1,9,59.5,2010,1576339997.0,3.063154670363505,Faible,29.2,8.200000000000001,0.6053511705685619,0.2,0.6428571428571428,0.4827361044752349
2019,Australia,21.5,5.2,1.5,2373.0,714759147,43.4,14,63.2,2010,3716747564.4,8.346137795888854,Modéré,3.700000000000003,-1.6000000000000014,0.5518394648829431,0.125,1.0,0.5589464882943144
2019,Australia,17.3,1.3,3.4,2014.0,59676502,41.1,14,36.7,2010,77579452.60000001,31.61514142198906,Modéré,-26.5,-4.199999999999999,0.41137123745819393,0.6,1.0,0.6704570791527313
2020,Australia,34.2,5.9,4.8,1852.0,1332348555,9.8,8,10.9,2020,7860856474.5,1.6610141338743496,Faible,-25.800000000000004,16.900000000000002,0.9765886287625419,0.95,0.5714285714285714,0.8326724000637045
2020,Australia,6.9,14.6,3.9,878.0,26451115,42.1,4,33.3,2020,386186279.0,2.8835596687947476,Faible,22.4,-27.300000000000004,0.06354515050167225,0.725,0.2857142857142857,0.3580864787386527
2020,Australia,28.5,0.8,4.0,628.0,1103288537,13.3,7,54.9,2020,882630829.6,16.624792190097626,Faible,21.6,21.6,0.785953177257525,0.75,0.5,0.6786510590858418
2020,Australia,11.8,16.1,1.8,1721.0,977900597,21.0,6,58.4,2020,15744199611.7,1.3043470159335304,Faible,3.5,-16.7,0.2274247491638796,0.2,0.42857142857142855,0.28533205924510274
2021,Australia,24.9,4.9,4.1,2911.0,281959311,45.8,1,68.3,2020,1381600623.9,9.346919700163877,Faible,9.899999999999999,13.099999999999998,0.6655518394648828,0.7749999999999999,0.07142857142857142,0.503993470297818
2022,Australia,11.1,11.2,4.1,756.0,325979799,35.3,8,12.4,2020,3650973748.7999997,3.1517829001938393,Faible,-55.9,-13.799999999999999,0.20401337792642138,0.7749999999999999,0.5714285714285714,0.5168139831183308
2022,Australia,16.0,5.8,4.4,2548.0,916438404,11.6,8,65.7,2020,5315342743.2,1.9999965517300833,Faible,53.300000000000004,4.9,0.36789297658862874,0.8500000000000001,0.5714285714285714,0.5964405160057334
2022,Australia,27.9,18.5,3.4,1677.0,748156329,10.1,13,55.9,2020,13840892086.5,0.5459456508401888,Modéré,-9.800000000000004,11.899999999999999,0.765886287625418,0.6,0.9285714285714285,0.7648192387322821
2023,Australia,11.5,9.2,2.3,1910.0,1010451727,15.5,5,24.4,2020,9296155888.4,1.6847807774121986,Faible,-31.5,-16.4,0.21739130434782605,0.32499999999999996,0.3571428571428571,0.29984472049689437
2000,Brazil,31.2,14.6,3.7,803.0,255339962,28.3,9,21.7,2000,3727963445.2,1.9383548367432626,Faible,,,0.8762541806020067,0.675,0.6428571428571428,0.7313704411530498
2001,Brazil,26.7,5.1,4.6,1270.0,694412542,12.7,14,26.8,2000,3541503964.2,2.490191195703538,Modéré,5.100000000000001,-4.5,0.725752508361204,0.8999999999999999,1.0,0.8752508361204013
2001,Brazil,7.6,17.6,2.3,1714.0,552246665,28.5,11,62.5,2000,9719541304.0,1.6193172617515557,Modéré,35.7,-19.1,0.08695652173913043,0.32499999999999996,0.7857142857142857,0.39922360248447203
2002,Brazil,11.8,14.0,3.0,2976.0,367803209,44.3,13,51.0,2000,5149244926.0,3.164283454083247,Modéré,-11.5,4.200000000000001,0.2274247491638796,0.5,0.9285714285714285,0.5519987259117695
2002,Brazil,19.1,14.5,3.1,920.0,947263298,37.0,14,20.1,2000,13735317821.0,2.551722378122498,Modéré,-30.9,7.300000000000001,0.47157190635451507,0.525,1.0,0.6655239687848383
2002,Brazil,11.9,4.7,2.9,2485.0,374520492,27.0,0,16.0,2000,1760246312.4,5.744668628364621,Faible,-4.100000000000001,-7.200000000000001,0.23076923076923078,0.475,0.0,0.23525641025641023
2003,Brazil,7.1,9.4,1.9,1252.0,18750431,43.6,9,36.7,2000,176254051.4,4.638292937986236,Faible,20.700000000000003,-4.800000000000001,0.07023411371237456,0.22499999999999998,0.6428571428571428,0.31269708552317244
2003,Brazil,27.8,16.1,4.7,1980.0,1047317550,25.7,7,45.8,2000,16861812555.000002,1.5962723004519872,Faible,9.099999999999994,20.700000000000003,0.7625418060200668,0.925,0.5,0.729180602006689
2004,Brazil,16.4,10.1,3.8,1641.0,681529141,6.6,7,27.7,2000,6883444324.099999,0.6534646995399015,Faible,-18.099999999999998,-11.400000000000002,0.3812709030100334,0.7,0.5,0.5270903010033444
2005,Brazil,34.4,5.0,3.7,2132.0,104922177,29.3,3,46.9,2000,524610885.0,5.85998828002344,Faible,19.2,18.0,0.983277591973244,0.675,0.21428571428571427,0.6241877687529861
2006,Brazil,32.2,19.4,3.8,2626.0,1155260147,25.5,1,58.8,2000,22412046851.8,1.3144323121482928,Faible,11.899999999999999,-2.1999999999999957,0.9096989966555183,0.7,0.07142857142857142,0.56037585602803
2006,Brazil,9.9,14.5,1.8,1589.0,1082347326,35.0,6,50.6,2000,15694036227.0,2.413791438764525,Faible,-8.199999999999996,-22.300000000000004,0.16387959866220736,0.2,0.42857142857142855,0.264150342411212
2006,Brazil,24.6,1.3,2.5,2815.0,69840394,31.4,12,15.6,2000,90792512.2,24.153660356458794,Modéré,-35.0,14.700000000000001,0.6555183946488294,0.375,0.8571428571428571,0.6292204172638955
2007,Brazil,25.3,19.9,2.3,2051.0,196111561,39.9,3,24.0,2000,3902620063.8999996,2.0050241180783326,Faible,8.4,0.6999999999999993,0.6789297658862876,0.32499999999999996,0.21428571428571427,0.4060718267240006
2008,Brazil,32.2,14.6,2.6,2483.0,1107521006,48.7,13,48.4,2000,16169806687.6,3.3356141536889363,Modéré,24.4,6.900000000000002,0.9096989966555183,0.4,0.9285714285714285,0.7460901417423157
2008,Brazil,16.6,8.1,4.1,1110.0,698150132,47.1,4,58.7,2000,5655016069.2,5.814807636039956,Faible,10.300000000000004,-15.600000000000001,0.38795986622073586,0.7749999999999999,0.2857142857142857,0.48289138397834047
2008,Brazil,27.4,3.9,4.5,1858.0,79510809,16.1,3,48.6,2000,310092155.09999996,4.128194543090916,Faible,-10.100000000000001,10.799999999999997,0.7491638795986622,0.875,0.21428571428571427,0.6128165312947921
2008,Brazil,19.7,17.0,3.2,727.0,212780506,20.6,5,67.7,2000,3617268602.0,1.2117639930800042,Faible,19.1,-7.699999999999999,0.49163879598662197,0.55,0.3571428571428571,0.46626055104315967
2008,Brazil,7.1,0.7,4.4,2489.0,413504125,19.8,0,45.2,2000,289452887.5,28.28531020985415,Faible,-22.5,-12.6,0.07023411371237456,0.8500000000000001,0.0,0.30674470457079156
2009,Brazil,31.5,9.3,3.6,1149.0,172465953,23.7,9,15.4,2000,1603933362.9,2.5483843565759603,Faible,-29.800000000000004,24.4,0.8862876254180602,0.65,0.6428571428571428,0.7263815894250677
2010,Brazil,34.4,3.2,3.2,773.0,1263782460,40.9,0,50.2,2010,4044103872.0,12.781210058718566,Faible,34.800000000000004,2.8999999999999986,0.983277591973244,0.55,0.0,0.5110925306577481
2010,Brazil,13.0,14.0,4.5,1115.0,1060152685,17.3,1,15.6,2010,14842137590.0,1.235713403061855,Faible,-34.6,-21.4,0.26755852842809363,0.875,0.07142857142857142,0.4046623666188884
2010,Brazil,12.1,12.3,2.2,2205.0,56127465,10.3,9,34.9,2010,690367819.5,0.8373976931726073,Faible,19.299999999999997,-0.9000000000000004,0.23745819397993306,0.30000000000000004,0.6428571428571428,0.3934384456123586
2010,Brazil,5.0,15.8,5.0,2329.0,909090341,21.0,12,32.9,2010,14363627387.800001,1.329113082839821,Modéré,-2.0,-7.1,0.0,1.0,0.8571428571428571,0.6190476190476191
2010,Brazil,17.6,16.0,3.1,1920.0,584023989,18.7,4,52.3,2010,9344383824.0,1.1687492695317065,Faible,19.4,12.600000000000001,0.42140468227424754,0.525,0.2857142857142857,0.4107063226628444
2011,Brazil,26.7,5.6,4.0,1121.0,267058271,28.3,2,17.7,2010,1495526317.6,5.05356240435285,Faible,-34.599999999999994,9.099999999999998,0.725752508361204,0.75,0.14285714285714285,0.5395365504061156
2011,Brazil,14.7,9.2,1.2,880.0,661509073,25.2,8,28.3,2010,6085883471.599999,2.739127457470155,Faible,10.600000000000001,-12.0,0.3244147157190635,0.04999999999999999,0.5714285714285714,0.3152810957158783
2011,Brazil,5.3,17.8,2.7,1621.0,1361023908,41.2,5,63.0,2010,24226225562.4,2.3146054412328985,Faible,34.7,-9.399999999999999,0.010033444816053505,0.42500000000000004,0.3571428571428571,0.2640587673196369
2011,Brazil,22.7,0.7,4.6,2507.0,1297261375,43.3,14,43.7,2010,908082962.5,61.8562591962972,Modéré,-19.299999999999997,17.4,0.5919732441471571,0.8999999999999999,1.0,0.8306577480490523
2011,Brazil,24.7,13.6,2.8,2372.0,1091856204,6.3,11,18.1,2010,14849244374.4,0.4632349535037107,Modéré,-25.6,2.0,0.6588628762541805,0.44999999999999996,0.7857142857142857,0.6315257206561554
2011,Brazil,34.2,18.7,3.2,2579.0,803907356,18.6,7,25.7,2010,15033067557.199999,0.9946518745177143,Faible,7.599999999999998,9.500000000000004,0.9765886287625419,0.55,0.5,0.6755295429208473
2011,Brazil,29.0,1.5,3.6,2471.0,959148511,7.8,13,62.5,2010,1438722766.5,5.1999653335644425,Modéré,36.8,-5.200000000000003,0.8026755852842808,0.65,0.9285714285714285,0.7937490046185697
